RespondentID,newid,collectorid,location,date,nbr_relation,sense_commun,safe_violence,safe_covid,food_enough,food_access,food_variety,food_afford,food_worry,covid_info_satis,covid_brief_satis,maint_suite,maint_suite_txt,maint_common,maint_common_txt,maint_amenity,maint_amenity_txt,maint_exterior,maint_exterior_txt,maint_security,maint_security_txt,maint_landscape,maint_landscape_txt,maint_other,maint_other_txt,house_stable,house_stable_txt,apprch_bside,comm_email,comm_email_adj,comm_phone,comm_phone_adj,comm_note,comm_note_adj,comm_board,comm_board_adj,comm_mail,comm_mail_adj,comm_meet,comm_meet_adj,comm_news,comm_news_adj,comm_reg,comm_news_satisf,depm_admin,depm_oper,depm_account,depm_comdev,depm_res,depm_improve_txt,food_access_last_12,food_worry_last_12,food_health_last_12,food_few_last_12,food_skip_last_12,food_less_last_12,food_empty_last_12,food_hunger_last_12,food_day_last_12,hlth_phys,hlth_mental,hlth_happy,support_medication,support_clean,support_maintenance,support_personal,support_meal,support_grocery,support_na,support_other,support_other_txt,hlth_well,htlh_well_txt,home_dnurse,nome_wnurse,home_outreach,home_food,home_clean,home_none,home_na,home_other,home_other_txt,prgm_garden,prgm_bbq,prgm_party,prgm_fair,prgm_social,prgm_clinic,prgm_none,prgm_na,prgm_other,prgm_other_txt,event_forward,event_inclu,event_easy,event_nbr,event_conv,event_contr,event_connect,event_new,event_satis_yr,event_res_effort,impr_safe,impr_comm_nbr,impr_comm_bside,impr_social,impr_support,impr_none,impr_na,impr_other,impr_other_txt,time_nbr,time_nbr_txt,nbr_relation_better,nbr_relation_priv,nbr_relation_enough,nbr_relation_friend,nbr_relation_notime,nbr_relation_ufr,nbr_relation_not,nbr_relation_na,nbr_relation_other,nbr_relation_other_txt,chat_often,chat_mysuite,chat_nbrsuite,chat_common,chat_garden,chat_city,chat_na,chat_other,chat_other_txt,num_close_friends,ask_borrow,ask_sick,ask_away,ask_child,ask_event,ask_help,ask_none,ask_na,ask_other,ask_other_txt,unsafe_area,unsafe_area_yes,rlns_care,rlns_close,rlns_lonely,rlns_welcome,rlns_space,rlns_conflict,rlns_safe,rlns_safe_obj,age,gender,gender_other_desc,sex,sex_other_desc,household,household_num,num_child,lang_eng,lang_fr,lang_canto,lang_mando,lang_span,lang_rus,lang_viet,lang_hindi,lang_punj,lang_tag,lang_na,lang_other,lang_other_txt,ethn_white,ethn_chn,ethn_sa,ethn_blk,ethn_ph,ethn_la,ethn_sea,ethn_arab,ethn_wa,ethn_jp,ethn_kr,ethn_indig,ethn_na,ethn_other,ethn_other_txt,id_senior,id_ya,id_indig,id_dis,id_substance,id_addict,id_mentalhealth,id_flee_viol,id_vet,id_lgbtq,id_racialized,id_recent_Imm,id_homeless,id_na,rln_status,rln_status_other,rln_support,rln_support_other,work_paid,work_vol,walk_aid,walk_aid_cane,walk_aid_walk,walk_aid_crutch,walk_aid_wlchair,walk_aid_scooter,walk_aid_na,walk_aid_other,walk_aid_other_txt,educ_level,educ_level_other,imm_status,imm_year,bside_dur,bside_pre,bside_pre_other,bside_pre_muni,bside_pre_muni_other,surv_feedback,surv_who,surv_who_other,surv_hear,surv_hear_other
1.10005E+11,5359542,270167559,MOUNT PLEASANT,9/16/2020 23:35,2,2,,1,,,,,,1,1,,,,,,,,,1,There needs to be more cameras,,,,,3,,1,,,,,,,,,,,,,,,2,1,,,,,,They do a great job,5,1,1,1,1,1,1,1,2,,5,6,,,,,,,,1,I need help learning cell phone,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,1,,2,1,,,,,,,1,I came from co-op this is a very strange culture I do not understand,3,,,,1,,,,,3,,1,,,,,,,,,0,My room homeless could break in,,,,,,,2,4,6,,,,,1,,,1,,,,1,1,,,,,,,,,,,,,1,,,,,,,,,, , ,1,1, , ,1, , ,1,1,1,1, ,1,,3,,4,3,2,,,,,,,,,2,,0,1989,2,2,,0,Coquitlam,Vancouver is like a black hole does not matter I much money I make I always poor I wish I was lady gaga,1,,1,
1.10005E+11,5359617,270167546,ARBUTUS COURT,9/17/2020 0:25,2,2,2,2,1,2,2,2,1,2,2,1,We have a consistent problem with mice and the pest control people are incompetent,1,Some tenants refuse to deal with this problem Should be improved upon bu Brightside,2,No amenity room,1,Too much theft of garden gear from outsides Not safe any more,1,We need a fence to our building,1,Things are ok We take good care of our yards,1,pavement at front door is broken up with plenty of podstoles we asked to have it fixed but to no avail,5,It depends if Brightside decides to demolish and reconstruct our building some day We need reassurance,3,3,0,3,0,3,0,,,3,0,,,,,1,1,1,5,5,1,0,I would like more personal communication with my concerns taken more seriously We contributed a great deal of volunteer work hard including snow shuffling in the winter I would appreciate to have meaningful communication with a proper staff to address my concern,2,2,2,2,2,2,2,2,2,1,1,2,,,,,,,,1,I am very happy and capable to do all that on my own and I am not on any medication,1,,,,,,,1,,,,1,,1,,1,,,,,,4,4,4,4,4,4,4,,2,3,1,1,,1,,,,,,0,Gardening parties in the building,2,,1,1,,,,,1,we know everyone here and get along great,1,,,1,1,,,,,4,1,1,1,,1,1,,,,,1,,4,4,2,4,4,2,4,2,8,1,,1,,1,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1, ,1, , , ,1,1,1, ,1, , ,1,,3,,3,3,2,,,,,,,,,6,,0,1969,4,2,,1,,Since I am capable I believe in volunteer work to improve the living quality to other tenants in this building Please let me and other like minded tenants know how we can help,1,,1,
1.10005E+11,5478769,270167553,LIONS VIEW BLDG III,9/30/2020 13:11,2,2,2,2,1,1,1,1,1,1,2,2,,2,,2,,2,,2,,1,Hedges need cutting,,,2,,,,,3,0,,,,,3,0,,,,,2,2,5,5,5,,,,1,2,2,2,2,2,2,2,2,3,3,2,,,,,,,,1,Already get Bathing,1,,,,,,,,,1,Some support to Bathe,,,,,,,1,,,,,,,,,,,,6,6,,,,,,,1,,,1,,3,1,,,1,,,,,,3,,,1,,,,,,4,,,1,,,,,,,,1,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , ,4,,0,Children-Family,3,3,1,1,1,,1,,,,,1,,1,,4,2,,0,Vernon BC,,1,,2,
1.10005E+11,5479255,270167570,MUIR MANOR,9/30/2020 13:47,2,2,2,2,1,1,1,1,1,2,2,3,,3,,3,,3,,1,More cameras,1,More raking leaves in Fall,3,,2,,2,1,1,3,0,3,0,3,0,2,1,1,1,2,1,2,2,5,5,5,5,5,,1,2,2,2,2,2,2,2,2,3,2,3,,,,,,,,1,Everything Okay,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,2,2,1,1,1,1,1,,,,,1,,3,1,,,,,,1,,,3,,,1,,,,1,Outside and by the elevator,2,,,1,,,,,,,,1,,3,3,2,4,3,4,4,3,8,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,0,Friends-family,3,3,2,,,,,,,,,3,,1,,4,2,,1,,None,1,,1,
1.10005E+11,5479360,270167570,MUIR MANOR,9/30/2020 13:55,2,1,1,3,1,2,2,1,1,2,2,3,,2,,2,,2,,1,Mail box was stolen storage was stolen our stroller in the parkade was stolen,2,,1,We have to get coins for laundry Exchanging coins from the stores might contaminate us Please find a way to avoid exchange coins for laundry,2,,2,1,1,5,0,4,0,1,1,1,1,1,1,3,0,1,2,4,5,0,0,0,Allow the communication by emails,1,2,2,2,2,2,2,2,,5,1,3,,,1,,,,,,,2,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,3,3,,,1,,,,,1,All the activities are done during the weekdays I cannot attend them Nothing done during the weekend,1,,3,,1,,,,,,,,3,,,1,,,,,,3,,,,1,,,,,,,0,Storage and the parkade as they got stolen many times,3,4,1,3,4,3,3,1,6,2,,1,,0,4,3,,,,,,,,,,,,1,Arabic,,,,,,,,1,,,,,,,, , , , , , , , , , , , , ,1,2,,4,,1,3,2,,,,,,,,,5,,0,2002,3,2,,0,Surrey,,1,,2,
1.10005E+11,5479520,270167570,MUIR MANOR,9/30/2020 14:05,2,2,3,3,3,2,2,2,3,2,2,1,Carpet appliances/floors,1,Washing and dryer machines,,,,,1,Add more cameras more lights add locks,2,,,,2,,2,2,1,3,0,4,0,3,0,2,1,1,1,4,0,1,2,4,2,4,4,,,2,1,1,1,1,1,2,3,2,3,3,3,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,2,2,,1,,,,,,,,1,,3,,,,,,,1,,,3,,,1,,,,,,2,,,,,,,1,,,,,,,,,,,,,,6,1,,5,,2,,6,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,, , , , , , , , , , , , , ,1,3,,4,,4,3,2,,,,,,,,,3,,2,,4,2,,1,,,1,,2,
1.10005E+11,5479597,270167559,MOUNT PLEASANT,9/30/2020 14:11,2,2,2,2,1,1,1,1,1,2,2,,,,,,,,,,,,,,,2,,1,,,4,0,4,0,,,,,,,,,,2,3,5,3,,,,1,2,2,2,2,2,2,2,2,3,2,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,1,1,,,,,,,,1,1,1,1,1,1,,,,4,1,1,1,,1,1,,,,,1,,3,5,2,5,4,4,5,4,9,2,,,,1,,1,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,0,Children-friends-family,3,3,2,,,,,,,,,2,,1,,4,2,,1,,,1,,2,
1.10005E+11,5479696,270167545,ALICE SAUNDERS,9/30/2020 14:20,1,1,2,3,3,2,2,2,1,1,1,1,Mold in Bathroom,2,,1,No access to amenity room,1,Railings to main door not cleaned regularly-Hard to grip with dirt tree sap,2,,1,It seems hit and miss one week the grass looks great next week covered with sticks,2,Not sure this matters as the building is being demolished,3,Well they are demolishing building which means I have to move again Loved this location etc Always anxiety about moving,,3,0,4,0,1,1,1,1,1,1,3,0,1,1,2,1,1,4,,,4,Never dealt with the Accounting and Community Development Taking too long to get back to admin issues eg income review,1,2,2,2,2,2,2,2,2,4,4,3,,1,1,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,6,6,,,,,,1,,,,1,,2,1,,1,1,,,,,,2,,,1,1,,,,,4,1,,,,,1,,,,,1,,3,5,2,3,3,3,5,5,8,1,,3,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , ,1, , , , , ,1, , , , ,1,,0,Children-friends,3,2,1,1,1,,,,,,,3,,1,,2,5,,1,,I thought this would be be my forever home Sorry I have to move hope I can move back,1,,2,
1.10005E+11,5483040,270167558,MORELAND KENNEDY,9/30/2020 21:19,2,,,,1,1,1,1,1,2,2,1,Inspections of all suites for bugs and pests,1,Air ventolation maintenance spraying for bugs pests,1,Air ventolation maintenance spraying for bugs pests,1,Disinfection cleaning,2,,1,Removing lawn ivy as it is home to rats mice,,,1,Brightside is community non-profit housing,1,1,1,3,0,3,0,3,0,1,1,2,1,2,1,2,2,4,4,,,4,,1,2,2,2,2,2,2,2,2,3,3,2,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,3,3,,,,,,1,,,,1,,3,,,,,,,,,,2,,,1,,1,,,,2,1,,,,1,,,,1,Collect mail outside my door entrance when I am away for vacation,0,Outside parking lot when street people use drugs,3,3,2,4,4,3,4,4,8,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,0,Children-friends-family,3,4,2,,,,,,,,,7,,1,,4,2,,1,,,1,,2,
1.10005E+11,5483080,270167558,MORELAND KENNEDY,9/30/2020 21:29,1,1,2,3,1,3,2,2,2,1,2,1,Electrical plumbing appliances,,,1,Laundry room dryers need servicing,1,Need push-button access (wheelchairs and scooters),1,Intercom does not work at times,1,Ivy overgrown attracts rats,1,Elevator needs replacing,4,Worry my building will be sold,4,3,0,,,4,0,3,0,2,1,1,1,4,0,2,2,1,1,4,2,1,There are a lot of seniors living in Brightside and we miss having a retired nurse on staff to check on seniors We also miss our caretaker in each building Now staff ar etold not to change light but instead there re lots of admin staff who are not available easily So the seniors try to help each other at times other younger tenants avoid the seniors in case they are asked to help,2,2,1,1,1,1,2,2,2,5,4,3,1,1,1,1,1,1,,1,There are a lot of seniors living in Brightside and we miss having a retired nurse on staff to check on seniors We also miss our caretaker in each building Now staff ar etold not to change light but instead there re lots of admin staff who are not available easily So the seniors try to help each other at times other younger tenants avoid the seniors in case they are asked to help,0,There are a lot of seniors living in Brightside and we miss having a retired nurse on staff to check on seniors We also miss our caretaker in each building Now staff ar etold not to change light but instead there re lots of admin staff who are not available easily So the seniors try to help each other at times other younger tenants avoid the seniors in case they are asked to help,,,,,,,,1,Can not access I have a clutter problem and i was told I cannot have services with this issue I have RA writing on back  can not cope,1,1,,,,1,,,,,4,4,3,2,4,4,4,3,2,4,,,,,,1,,,,1,,1,,,,,,,,,,2,,1,1,1,,,,,2,1,,,,,,,,1,My senior neighbours ask me for help (unanble to return the favour),1,,1,2,4,3,4,1,4,4,8,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , ,1, , , , , , , , , , ,1,,0,Nephew in Pemberton BC,3,3,1,1,1,,,,,,,3,,0,1970,4,2,,1,,,1,,1,
1.10005E+11,5483190,270167546,ARBUTUS COURT,9/30/2020 22:06,3,3,2,2,1,1,1,1,1,2,2,2,,2,,2,,2,,2,,2,,2,,1,,2,3,0,3,0,4,0,4,0,1,1,2,1,4,0,1,2,3,3,4,3,0,,1,2,2,2,2,2,2,2,2,2,1,2,,,,,,,,1,None,1,,,,,,,1,,,,,1,1,,1,,,,,,,,,,,,,,3,3,,,,1,,,,,,1,,1,,,,,,,,,,2,,,1,,,,,,3,1,,1,,,,,,,,1,,4,0,3,4,4,0,4,4,9,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,3,,3,3,1,1,,,,,,,,3,,0,1942,4,2,,1,,,1,,2,
1.10005E+11,5483291,270167549,FLORENCE MANOR,9/30/2020 22:44,2,2,2,3,1,3,3,1,1,1,1,,,1,We have no common area,1,We have no amenity area,1,light outside the backdoor and the garage not often working,2,,,,,,2,It is affordable My understanding is it cannot be torn down (the building),1,2,1,3,0,4,0,1,1,1,1,1,1,4,0,2,2,3,4,4,3,,,1,2,2,2,2,2,2,2,2,2,2,2,,1,,,1,,,,,1,,,,,,,1,,,,,,,,,,1,,1,But I have read about them I think they are a great success,,,,,,,,,,3,,,1,,1,,,,,1,,1,,,,,,,,,,4,,,,,1,,,,2,,,,,,,1,,,,1,,2,4,2,3,4,2,,4,8,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,0,Children-friends-family,2,3,2,,,,,,,,,3,,1,,2,2,,1,,No,1,,2,
1.10005E+11,5483312,270167562,BRIDGEVIEW PLACE,9/30/2020 22:55,2,2,2,2,1,3,3,1,1,1,1,2,,1,Change carpet No ceramic tiles,2,,1,,2,,2,,,,1,,1,3,0,3,0,3,0,3,0,3,0,2,1,5,0,1,1,3,4,4,4,0,Keep good communication with tenants,2,2,1,2,2,2,2,2,2,3,3,3,,,,,,,1,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,1,,,1,1,,,,,2,1,,1,,,,,,,,1,,3,2,2,4,4,4,4,4,8,1,,1,,1,,1,1,,,,,,,,,,,1,Bosnian,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,0,Children-friends-family,3,3,2,,,,,,,,,3,,0,1992,3,2,,1,,,1,,2,
1.10005E+11,5483327,270167554,LONDONDERRY,9/30/2020 23:00,2,2,2,2,1,1,1,1,1,1,1,2,,1,Nicer space and increasing vacuum and quicker repairs,2,,2,,2,,2,,2,,2,,1,3,0,3,0,3,0,3,0,3,0,1,1,3,0,2,1,5,5,5,5,0,,1,2,2,2,2,2,2,2,2,2,2,2,,1,1,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,4,,,1,,,,,,2,1,1,1,1,1,1,,,,,1,,4,2,3,4,4,4,4,4,7,1,,1,,0,2,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,2,,2,3,2,,,,,,,,,3,,0,2006,4,2,,1,,,1,,1,
1.10005E+11,5483337,270167546,ARBUTUS COURT,9/30/2020 23:07,2,2,2,1,1,1,1,1,1,1,1,2,,2,,2,,2,,2,,2,,,,3,,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,3,3,3,3,,Better notice of water shut offs,1,2,2,2,2,2,2,2,2,3,3,3,,1,1,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,3,3,4,3,4,3,3,4,2,2,,,1,,,,,,,0,Community garden,1,,,,,,,,,,2,,,1,1,,,,,2,1,1,,,,1,,,,,1,,5,4,2,4,4,4,4,4,8,1,,,,0,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,2,,3,,3,3,2,,,,,,,,,3,,1,,4,2,,1,,,1,,1,
1.10005E+11,5483348,270167555,LOYAL ORANGE,9/30/2020 23:14,2,2,2,2,1,1,1,1,1,2,2,2,,2,,2,,2,,,WATCH your CCTU more OFTEN,,,2,,,Loyal orange lodge soon to be Demoil,2,1,1,2,1,4,0,4,0,3,0,3,0,3,0,2,,,,,,,,1,2,2,2,2,2,2,2,1,3,2,6,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,3,,,,,,,1,,,1,,,1,,,,,,2,,,,,,,,,,,1,,3,4,2,4,0,,4,4,8,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,2,,3,3,2,,,,,,,,,3,,1,,4,2,,1,,,1,,2,
1.10005E+11,5483369,270167561,WALLACE WILSON,9/30/2020 23:22,2,2,2,3,1,1,1,1,,3,3,2,,2,,2,,,,1,Remove outside lights! A book has been written about the deleterious effects Human eyes are very sensitive,2,,2,,1,,2,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,3,,,,,,My concerns about TV were ignored despite the evidence showing the removal was unnecessary as well as dictatorial,1,2,2,2,2,2,2,2,2,2,2,3,,,,,,,,1,Need no assistance,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,I see people gardening here,1,,,,,,,,,,,,2,,,1,,,,1,or outside,,,,,,,,,,1,tried probably would hesitate to do so unless somehow in Capacitanceyca,1,,3,2,2,2,4,3,5,4,8,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,"US-Canadian 22 years/50years English-Scottish Race is an irrelevant category says nothing about any person ""Black Lives Matter"" is a racist phrase trying to", , , , , , , , , , , , , , ,1,,0,acquaintances,4,3,2,,,,,,,,,3,,0,1970-Vietnam War draft dodger,3,2,,0,Victoria (35 years) Prince George (1 year),I always have lived with other people sharing kitchen and bathroom This is my first time (now foe 45 years) with my own place People too close with independent facilities seem naturally no to form relationships But whether being in an apartment building or simply being more confident I seek acquaintances elsewhere that suffices Having a lover would be very good + There are advantages to be without Newsletters are waste of paper Tv radio etc would suffice,1,,2,
1.10005E+11,5495921,270167556,MAGNOLO MANOR,10/2/2020 8:35,1,2,2,1,2,3,3,2,2,2,3,1,FRONT DOOR STICKS BATHTUB FAWCET SHELVING AND STORAGE # OF ELECTRICAL OUTLETS,1,NOT REALLY A PLACE TO SIT DOWN AND TALK,1,BETTER USE OF LAUNDRY ROOM LARGER BULLETIN BOARD HAVE A COFFEE-MAKER SOFA AND READING LAMP BIKES TAKE UP A LOT OF SPACE,1,AMP OUTSIDE TO GARBAGE BENCH IN FRONT OF ALDER,1,PERHAPS A PASSWORD OR CODE OR DOOR CAMERA??,1,BACK AREA UNDEVELOPED,1,PEEPHOLE DOOR CHAIN SUITE DOOR RINGER,2,I HAVE A VERY SMALL SPACE AND HAVE ASKED FOR AND HAVE BEEN WAITING FOR EXTERNAL LOCKER SINCE MOVE-IN 27 MONTHS AGO,2,2,1,2,1,3,0,3,0,2,1,2,1,2,1,1,2,4,3,3,2,1,COMMUNICATE BY EMAIL (RESIDENT KEEP COPY OF HIS SENT MERRAGE) SET UP TIMES FOR PHONE &FACE TO FACE MEETINGS,2,2,1,1,2,1,1,2,2,3,3,2,1,1,1,,1,1,,1,TAKING OUT THE GARBAGE,0,BASIC SPACE AND EQUIPMENT TO EXERCISE,,,,,,,1,,,,,1,1,1,1,,,,,4,4,4,3,4,3,4,4,2,3,,,1,,1,,,,,1,,1,,,,,,,,,,2,,,1,,,,,,3,,,1,,,1,,,,,0,A LITTLE BIT - THE LAUNDRY ROOM - SET OFF CLOSED DOOR,3,3,2,3,4,3,4,4,8,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , ,1, , ,1, , , , , , , ,3,,3,,3,2,1,,1,,,,,,,6,,1,,2,2,,1,,GREAT SURVEY I HOPE IT FURTHER IMPROVES AN EXCELLENT ORGANIZATION /SERVICE I AM OPEN TO FURTHER FOLLOWUP,1,,2,
1.10006E+11,5540300,270167558,MORELAND KENNEDY,10/8/2020 12:28,0,2,,,0,,,,,1,,1,I requested to have the buzzer fixed so that I do not have to go downstairs to open the doors for our visitors,1,I hope the buzzer can grant access for my visitors so that I do not have to go downstairs to open the doors,,,,,1,,,Particularly good,,,2,,2,1,1,,,,,5,0,3,0,3,0,5,0,3,2,5,4,5,5,,,6,,,,,,,,,4,4,2,,1,1,,,,,1,I wish there would be clear responses to whether they can fix the issue or if there are other reasons? I have filed Brightside tenant request for repairs but the issues are still there I requested to have the buzzer fixed I have lived here for ten years and I have used the buzzer 4 times to open the door for my visitors to enter Now I have to go downstairs every time my visitors come I have tried to walk downstairs without the elevators Could you please let me know if the buzzer can be fixed? I am a disabled person,0,Yes I have I am a disabled person so I need help to change the light bulbs and assistance with in-suite cleaning,,,,,,,,1,That is because I do not know how to attend them,,,,,,,,,1,That is because I do not know how to attend them,4,,5,4,,,,4,6,3,1,,,,,,1,,,2,,3,,,,1,,,1,,,6,,,,,,1,,,1,,,,,,,1,1,,,2,,0,0,0,4,4,0,4,4,8,1,,1,,1,,1,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1, , ,1, , , , , , , , , , ,4,,0,Not anybody just the government,3,3,1,1,,,,,,1,Because I am a disabled person I sometimes practice without my cane However I must be extra careful and I cannot maneuver freely,2,,0,1993,4,2,,1,,Thank you so much for reading the entire Chinese survey to me Thanks again! This would be great to have Chinese newsletter I do not know how to use computer so I can not communicate by email,1,,2,
1.10006E+11,5540694,270167567,LIONS VIEW BLDG II,10/8/2020 13:04,2,2,2,0,1,1,1,1,1,1,,2,,2,,2,,1,The exterior ramp of the parking lot,2,,2,,2,,2,,2,1,1,3,0,2,1,4,0,3,0,2,1,4,0,2,2,4,4,4,4,5,,1,,,,,,,,,3,2,2,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,6,6,,,1,,,,,,,2,,1,,,,,,,,,,2,,,1,,,,,,4,,,,,,1,,,,,2,,4,0,2,4,,4,4,4,8,1,,5,,1,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,3,,3,2,2,,,,,,,,,7,,0,1975 Toronto,3,2,,1,,,1,,2,
1.10006E+11,5540836,270167562,BRIDGEVIEW PLACE,10/8/2020 13:19,2,2,2,2,1,1,1,1,1,1,,2,,2,,2,,2,,2,,2,,2,,1,,3,3,0,3,0,3,0,3,0,,,3,0,,,2,2,,,4,4,,,1,,,,,,,,,3,3,2,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,1,,,,,,,,,,,,1,,,,,,5,,,,,,,1,,,,0,The door connecting the underground parking lot to the main building is sometimes not properly locked,4,,,4,4,,4,,8,1,,1,,0,Husband and myself,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,2,,1,,3,3,2,,,,,,,,,3,,0,90,2,2,,1,,,1,,2,
1.10006E+11,5540937,270167564,COLLINGWOOD TOWER,10/8/2020 13:31,2,2,2,2,1,1,1,1,3,1,,2,,1,Residents litter  Residents should keep our laundry room clean It would be best to have laundry rooms on every floor Residents should make our laundry room more hygienic,2,,2,,2,Determined by our building (unclear),2,Keep it simple to prevent insect and mosquito breeding,2,,3,The door lock is easily damaged,2,1,1,1,1,3,0,1,1,1,1,1,1,1,1,2,2,0,5,0,0,0,Residents should request maintenance immediately when they encounter issues Some residents do not notify immediately and they postpone until the issues worsen which can be inconvenient for everyone,1,,,,,,,,,2,2,2,,,,,,,,1,I really need help to change the light bulb because I am short and my arms are not long enough,1,,1,1,1,1,,,,,,,,1,1,,1,,,,,4,3,5,4,5,2,4,2,2,2,,,,1,,,,1,Help wash doors and windows during the pandemic,0,,3,,,,,,,,,,3,,,1,,,,1,Lobby downstairs outside the entrance,4,,,,,,,1,,,,0,Someone vandalized the door of our garbage room Someone cut a hole through the door,4,4,1,3,1,0,3,3,8,1,,1,,1,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,0,None (no social support),3,3,2,,,,,,,,,1,,0,1990,3,3,,1,,Thank you so much to all Brightside maintenance staff! Some people love their own homes but they consider common areas as garbage rooms (crossed off surrounding common areas),1,,2,
1.10006E+11,5541082,270167564,COLLINGWOOD TOWER,10/8/2020 13:46,,,,3,1,1,3,1,1,2,,,,,,,,,,,,,,,,3,,4,1,1,1,1,,,3,0,,,,,,,2,,1,4,,4,,,2,,,,,,,,,5,5,3,,1,,,,,,,,0,I hope there will be Chinese translations available for some of the important notices,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,2,,1,,,,,,,,,,1,,,1,,,,,,2,,,,,,,1,,,,1,,4,,,,,,4,4,9,1,,1,,1,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,4,,1,,3,3,1,,1,,,,,,,1,,0,1996,3,3,,1,,,2,,2,
1.10006E+11,5541605,270167561,WALLACE WILSON,10/8/2020 14:36,2,2,2,2,1,1,1,1,1,2,3,1,Counter space too small,2,,2,,2,,2,,2,,2,,2,,1,,,2,1,,,,,,,,,,,2,2,,,,,,I have no problem other than to have my name put on the entrance of the building please thank you!,1,2,2,2,2,2,2,2,2,,1,2,,,,,,,1,,,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,2,2,,,,,,,1,,,1,,2,,,,,,,,1,If I meet them I meet them if not all is well thank you,6,,,,,,,,,,,,,,,,,,1,It all depends,1,,,,,,,,2,,8,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,,,3,3,2,,,,,,,,,1,,1,,4,0,I lived in a two bit hotel,1,,,1,,2,
